id,competencia,fecha,tipo_registro,estatus,tipo_victima,sexo,materia
6032,Federal,2018-08-28,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6033,Federal,2018-08-28,Fud,Folio Asignado,Directa,Mujer,Delito
6034,Federal,2018-08-28,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6035,Federal,2018-08-28,Fud,Folio Asignado,Indirecta,Mujer,Delito
6036,Federal,2019-05-02,Fud,Folio Asignado,Directa,Hombre,Delito
6037,Federal,2018-08-31,Fud,Folio Asignado,Directa,Mujer,Violaciones
6038,Federal,2018-08-31,Fud,Folio Asignado,Directa,Mujer,Violaciones
6039,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
6040,Federal,2018-08-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
6041,Federal,2018-11-23,Fud,Folio Asignado,Indirecta,Mujer,Delito
6042,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Hombre,Delito
6043,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
6044,Federal,2018-08-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
6045,Federal,2018-08-29,Fud,Folio Asignado,Directa,Hombre,Violaciones
6046,Federal,2018-09-05,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
6047,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6048,Federal,2018-08-30,Fud,Folio Asignado,Directa,Hombre,Delito
6049,Federal,2018-08-30,Fud,Folio Asignado,Indirecta,Hombre,Delito
6050,Federal,2018-08-28,Fud,Folio Asignado,Directa,Mujer,Delito
6051,Federal,2018-08-30,Fud,Folio Asignado,Directa,Hombre,Delito
6052,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6053,Federal,2018-08-28,Fud,Folio Asignado,Indirecta,Hombre,Delito
6054,Federal,2018-08-31,Fud,Folio Asignado,Directa,Hombre,Delito
6055,Federal,2018-08-31,Fud,Folio Asignado,Directa,Mujer,Delito
6056,Federal,2018-08-30,Fud,Folio Asignado,Indirecta,Hombre,Delito
6057,Federal,2018-08-31,Fud,Folio Asignado,Directa,Hombre,Delito
6058,Federal,2018-09-06,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6059,Federal,2018-10-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
6060,Federal,2018-09-10,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6061,Federal,2018-10-04,Fud,Folio Asignado,Indirecta,Mujer,Delito
6062,Federal,2018-08-31,Fud,Folio Asignado,Directa,Mujer,Delito
6063,Federal,2018-10-04,Fud,Folio Asignado,Indirecta,Mujer,Delito
6064,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
6065,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
6066,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
6067,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
6068,Federal,2018-10-04,Fud,Folio Asignado,Indirecta,Hombre,Delito
6069,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
6070,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
6071,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Hombre,Delito
6072,Federal,2024-04-22,Fud,Folio Asignado,Indirecta,Hombre,Delito
6073,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6074,Federal,2018-08-31,Fud,Folio Asignado,Directa,Hombre,Delito
6075,Federal,2018-09-05,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6076,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Hombre,Delito
6077,Federal,2018-09-05,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6078,Federal,2018-09-05,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6079,Federal,2018-08-29,Fud,Folio Asignado,Directa,Hombre,Violaciones
6080,Federal,2018-08-31,Fud,Folio Asignado,Directa,Hombre,Delito
6081,Federal,2018-08-31,Fud,Folio Asignado,Directa,Hombre,Delito
6082,Federal,2018-08-29,Fud,Folio Asignado,Directa,Hombre,Violaciones
6083,Federal,2018-08-29,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
6084,Federal,2018-08-30,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6085,Federal,2018-08-29,Fud,Folio Asignado,Directa,Hombre,Violaciones
6086,Federal,2018-08-29,Fud,Folio Asignado,Directa,Hombre,Violaciones
6087,Federal,2018-08-30,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6088,Federal,2018-08-29,Fud,Folio Asignado,Directa,Hombre,Violaciones
6089,Federal,2018-10-02,Fud,Folio Asignado,Directa,Hombre,Violaciones
6090,Federal,2018-10-02,Fud,Folio Asignado,Directa,Hombre,Violaciones
6091,Federal,2018-09-28,Fud,Folio Asignado,Indirecta,Hombre,Delito
6092,Federal,2018-09-28,Fud,Folio Asignado,Indirecta,Hombre,Delito
6093,Federal,2018-10-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
6094,Federal,2018-09-28,Fud,Folio Asignado,Indirecta,Mujer,Delito
6095,Federal,2018-09-28,Fud,Folio Asignado,Directa,Hombre,Delito
6096,Federal,2018-09-28,Fud,Folio Asignado,Indirecta,Mujer,Delito
6097,Federal,2019-05-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
6098,Federal,2018-10-03,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6099,Federal,2018-10-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6100,Federal,2018-10-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6101,Federal,2018-10-30,Fud,Folio Asignado,Indirecta,Hombre,Delito
6102,Federal,2018-10-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6103,Federal,2018-10-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
6104,Federal,2018-10-03,Fud,Folio Asignado,Directa,Hombre,Delito
6105,Federal,2018-10-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
6106,Federal,2018-10-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6107,Federal,2018-10-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6108,Federal,2018-10-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6109,Federal,2018-10-03,Fud,Folio Asignado,Directa,Hombre,Violaciones
6110,Federal,2018-10-05,Fud,Folio Asignado,Directa,Hombre,En Analisis
6111,Federal,2018-10-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
6112,Federal,2018-10-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
6113,Federal,2018-10-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
6114,Federal,2018-10-05,Fud,Folio Asignado,Directa,Hombre,Violaciones
6115,Federal,2018-10-05,Fud,Folio Asignado,Directa,Hombre,Violaciones
6116,Federal,2018-10-05,Fud,Folio Asignado,Directa,Hombre,Violaciones
6117,Federal,2018-10-05,Fud,Folio Asignado,Directa,Mujer,Violaciones
6118,Federal,2018-10-29,Fud,Folio Asignado,Directa,Hombre,Ambas
6119,Federal,2018-10-02,Fud,Folio Asignado,Directa,Hombre,Delito
6120,Federal,2018-10-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
6121,Federal,2018-10-02,Fud,Folio Asignado,Directa,Hombre,Delito
6122,Federal,2018-10-05,Fud,Folio Asignado,Directa,Mujer,Delito
6123,Federal,2018-10-11,Fud,Folio Asignado,Indirecta,Hombre,Delito
6124,Federal,2018-10-02,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6125,Federal,2018-10-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
6126,Federal,2018-10-03,Fud,Folio Asignado,Directa,Mujer,Delito
6127,Federal,2018-10-05,Fud,Folio Asignado,Directa,Hombre,Delito
6128,Federal,2018-10-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6129,Federal,2018-10-03,Fud,Folio Asignado,Directa,Hombre,Delito
6130,Federal,2018-10-03,Fud,Folio Asignado,Indirecta,Hombre,Delito
6131,Federal,2018-11-07,Fud,Folio Asignado,Directa,Hombre,Delito
6132,Federal,2018-10-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6133,Federal,2019-01-23,Fud,Folio Asignado,Directa,Hombre,Ambas
6134,Federal,2019-01-23,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6135,Federal,2019-01-23,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6136,Federal,2018-10-22,Fud,Folio Asignado,Directa,Mujer,Violaciones
6137,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,En Analisis
6138,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,En Analisis
6139,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,Violaciones
6140,Federal,2018-10-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6141,Federal,2018-10-05,Fud,Folio Asignado,Directa,Mujer,Violaciones
6142,Federal,2018-10-05,Fud,Folio Asignado,Directa,Hombre,Violaciones
6143,Federal,2018-10-05,Fud,Folio Asignado,Directa,Hombre,Delito
6144,Federal,2018-10-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
6145,Federal,2018-10-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
6146,Federal,2018-12-18,Fud,Folio Asignado,Directa,Hombre,Delito
6147,Federal,2018-12-20,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6148,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,En Analisis
6149,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6150,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6151,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6152,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,Delito
6153,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,En Analisis
6154,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,En Analisis
6155,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,Delito
6156,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,En Analisis
6157,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,Delito
6158,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,En Analisis
6159,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,Delito
6160,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,Delito
6161,Federal,2019-03-21,Fud,Folio Asignado,Indirecta,Mujer,Delito
6162,Federal,2019-03-21,Fud,Folio Asignado,Indirecta,Hombre,Delito
6163,Federal,2019-03-21,Fud,Folio Asignado,Indirecta,Mujer,Delito
6164,Federal,2018-10-22,Fud,Folio Asignado,Directa,Mujer,Delito
6165,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,Delito
6166,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
6167,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Hombre,Ambas
6168,Federal,2018-10-18,Fud,Folio Asignado,Directa,Hombre,Ambas
6169,Federal,2018-10-23,Fud,Folio Asignado,Directa,Hombre,Delito
6170,Federal,2018-10-31,Fud,Folio Asignado,Indirecta,Hombre,Delito
6171,Federal,2019-01-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
6172,Federal,2018-10-18,Fud,Folio Asignado,Indirecta,Mujer,Ambas
6173,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,Delito
6174,Federal,2018-10-18,Fud,Folio Asignado,Indirecta,Mujer,Ambas
6175,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Hombre,Delito
6176,Federal,2018-10-18,Fud,Folio Asignado,Indirecta,Hombre,Ambas
6177,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
6178,Federal,2018-10-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
6179,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,Ambas
6180,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Mujer,Ambas
6181,Federal,2018-10-17,Fud,Folio Asignado,Indirecta,Mujer,Delito
6182,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Mujer,Ambas
6183,Federal,2018-10-17,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
6184,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Hombre,Ambas
6185,Federal,2018-10-17,Fud,Folio Asignado,Indirecta,Mujer,Delito
6186,Federal,2018-10-17,Fud,Folio Asignado,Directa,Mujer,Delito
6187,Federal,2018-10-17,Fud,Folio Asignado,Directa,Hombre,Delito
6188,Federal,2018-10-17,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6189,Federal,2018-10-18,Fud,Folio Asignado,Directa,Hombre,Violaciones
6190,Federal,2018-10-18,Fud,Folio Asignado,Directa,Mujer,Violaciones
6191,Federal,2018-10-18,Fud,Folio Asignado,Directa,Hombre,Violaciones
6192,Federal,2018-10-18,Fud,Folio Asignado,Directa,Mujer,Violaciones
6193,Federal,2018-10-18,Fud,Folio Asignado,Directa,Hombre,Violaciones
6194,Federal,2018-10-22,Fud,Folio Asignado,Directa,Hombre,Delito
6195,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6196,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6197,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
6198,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
6199,Federal,2018-10-22,Fud,Folio Asignado,Indirecta,Hombre,Delito
6200,Federal,2018-10-18,Fud,Folio Asignado,Indirecta,Mujer,Delito
6201,Federal,2018-10-18,Fud,Folio Asignado,Indirecta,Hombre,Delito
6202,Federal,2018-10-18,Fud,Folio Asignado,Indirecta,Mujer,Delito
6203,Federal,2018-10-18,Fud,Folio Asignado,Indirecta,Mujer,Delito
6204,Federal,2021-05-31,Fud,Folio Asignado,Directa,Hombre,Delito
6205,Federal,2021-05-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
6206,Federal,2018-11-20,Fud,Folio Asignado,Directa,Mujer,Violaciones
6207,Federal,2018-12-18,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
6208,Federal,2018-11-29,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
6209,Federal,2018-11-29,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
6210,Federal,2019-02-28,Fud,Folio Asignado,Indirecta,Mujer,Ambas
6211,Federal,2018-11-14,Fud,Folio Asignado,Directa,Mujer,Delito
6212,Federal,2018-11-14,Fud,Folio Asignado,Indirecta,Mujer,Delito
6213,Federal,2018-11-27,Fud,Folio Asignado,Directa,Hombre,Delito
6214,Federal,2018-11-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
6215,Federal,2022-08-04,Fud,Folio Asignado,Indirecta,Hombre,Delito
6216,Federal,2022-08-04,Fud,Folio Asignado,Indirecta,Mujer,Delito
6217,Federal,2019-03-04,Fud,Folio Asignado,Indirecta,Mujer,Delito
6218,Federal,2018-10-31,Fud,Folio Asignado,Directa,Hombre,Delito
6219,Federal,2018-10-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
6220,Federal,2018-10-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
6221,Federal,2018-10-31,Fud,Folio Asignado,Indirecta,Hombre,Delito
6222,Federal,2022-08-16,Fud,Folio Asignado,Indirecta,Mujer,Delito
6223,Federal,2018-11-05,Fud,Folio Asignado,Directa,Hombre,Delito
6224,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
6225,Federal,2018-11-06,Fud,Folio Asignado,Indirecta,Hombre,Delito
6226,Federal,2018-11-06,Fud,Folio Asignado,Indirecta,Mujer,Delito
6227,Federal,2018-11-06,Fud,Folio Asignado,Indirecta,Hombre,Delito
6228,Federal,2021-07-06,Fud,Folio Asignado,Directa,Hombre,Delito
6229,Federal,2021-07-06,Fud,Folio Asignado,Indirecta,Mujer,Delito
6230,Federal,2021-05-05,Fud,Folio Asignado,Directa,Hombre,Delito
6231,Federal,2021-05-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
6232,Federal,2018-10-31,Fud,Folio Asignado,Directa,Hombre,Delito
6233,Federal,2018-11-13,Fud,Folio Asignado,Indirecta,Mujer,Delito
6234,Federal,2018-11-05,Fud,Folio Asignado,Directa,Hombre,Delito
6235,Federal,2018-11-05,Fud,Folio Asignado,Directa,Hombre,En Analisis
6236,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
6237,Federal,2018-11-05,Fud,Folio Asignado,Directa,Hombre,Delito
6238,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
6239,Federal,2019-03-04,Fud,Folio Asignado,Directa,Hombre,Delito
6240,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
6241,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
6242,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
6243,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
6244,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
6245,Federal,2018-11-05,Fud,Folio Asignado,Directa,Hombre,Delito
6246,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
6247,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
6248,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
6249,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
6250,Federal,2019-01-23,Fud,Folio Asignado,Directa,Mujer,Delito
6251,Federal,2018-10-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6252,Federal,2018-10-31,Fud,Folio Asignado,Directa,Hombre,En Analisis
6253,Federal,2018-11-05,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
6254,Federal,2018-11-01,Fud,Folio Asignado,Directa,Mujer,En Analisis
6255,Federal,2018-11-01,Fud,Folio Asignado,Directa,Hombre,Delito
6256,Federal,2018-11-23,Fud,Folio Asignado,Directa,Mujer,En Analisis
6257,Federal,2018-11-23,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6258,Federal,2018-11-23,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6259,Federal,2019-07-02,Fud,Folio Asignado,Directa,Hombre,Ambas
6260,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6261,Federal,2019-07-02,Fud,Folio Asignado,Directa,Hombre,Ambas
6262,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Hombre,Delito
6263,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6264,Federal,2019-07-02,Fud,Folio Asignado,Indirecta,Mujer,Ambas
6265,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6266,Federal,2019-07-02,Fud,Folio Asignado,Directa,Hombre,Delito
6267,Federal,2019-07-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
6268,Federal,2019-07-03,Fud,Folio Asignado,Directa,Hombre,Delito
6269,Federal,2019-07-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
6270,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6271,Federal,2019-07-02,Fud,Folio Asignado,Directa,Hombre,Delito
6272,Federal,2019-07-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
6273,Federal,2019-07-03,Fud,Folio Asignado,Directa,Hombre,Delito
6274,Federal,2019-07-01,Fud,Folio Asignado,Directa,Hombre,Delito
6275,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6276,Federal,2019-07-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
6277,Federal,2019-07-01,Fud,Folio Asignado,Indirecta,Mujer,Delito
6278,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Hombre,Delito
6279,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Hombre,Delito
6280,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Hombre,Delito
6281,Federal,2019-07-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
6282,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6283,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Hombre,Delito
6284,Federal,2019-07-03,Fud,Folio Asignado,Directa,Hombre,Delito
6285,Federal,2019-07-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
6286,Federal,2019-07-01,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6287,Federal,2019-07-03,Fud,Folio Asignado,Directa,Hombre,Violaciones
6288,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6289,Federal,2019-07-02,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
6290,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6291,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6292,Federal,2019-07-03,Fud,Folio Asignado,Directa,Hombre,Violaciones
6293,Federal,2019-07-01,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6294,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6295,Federal,2019-07-02,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6296,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6297,Federal,2019-07-01,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6298,Federal,2019-07-02,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6299,Federal,2019-07-01,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6300,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6301,Federal,2019-07-02,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6302,Federal,2019-07-03,Fud,Folio Asignado,Directa,Hombre,Violaciones
6303,Federal,2019-07-03,Fud,Folio Asignado,Directa,Hombre,Delito
6304,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6305,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6306,Federal,2019-07-03,Fud,Folio Asignado,Directa,Hombre,Violaciones
6307,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6308,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6309,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6310,Federal,2019-07-03,Fud,Folio Asignado,Directa,Hombre,Violaciones
6311,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6312,Federal,2019-07-03,Fud,Folio Asignado,Directa,Hombre,Delito
6313,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6314,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6315,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6316,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
6317,Federal,2019-07-03,Fud,Folio Asignado,Directa,Hombre,Violaciones
6318,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6319,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6320,Federal,2019-07-03,Fud,Folio Asignado,Directa,Hombre,Violaciones
6321,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
6322,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
6323,Federal,2019-07-03,Fud,Folio Asignado,Indirecta,Hombre,Delito
6324,Federal,2017-03-01,Fud,Folio Asignado,Indirecta,Mujer,Delito
6325,Federal,2017-03-01,Fud,Folio Asignado,Indirecta,Mujer,Delito
6326,Federal,2017-03-01,Fud,Folio Asignado,Indirecta,Mujer,Ambas
6327,Federal,2017-03-01,Fud,Folio Asignado,Indirecta,Mujer,Delito
6328,Federal,2017-03-01,Fud,Folio Asignado,Indirecta,Mujer,Delito
6329,Federal,2017-03-01,Fud,Folio Asignado,Indirecta,Hombre,Delito
6330,Federal,2017-03-01,Fud,Folio Asignado,Indirecta,Hombre,Delito
6331,Federal,2017-06-20,Fud,Folio Asignado,Directa,Hombre,Delito
6332,Federal,2017-05-18,Fud,Folio Asignado,Directa,Hombre,Delito
6333,Federal,2017-05-26,Fud,Folio Asignado,Directa,Hombre,Delito
6334,Federal,2018-01-16,Fud,Folio Asignado,Directa,Mujer,Delito
6335,Federal,2018-02-14,Fud,Folio Asignado,Directa,Hombre,En Analisis
6336,Federal,2017-07-13,Fud,Folio Asignado,Directa,Mujer,Ambas
6337,Federal,2017-07-13,Fud,Folio Asignado,Indirecta,Hombre,Ambas
6338,Federal,2017-07-13,Fud,Folio Asignado,Indirecta,Mujer,Ambas
6339,Federal,2017-07-13,Fud,Folio Asignado,Indirecta,Mujer,Ambas
6340,Federal,2017-04-17,Fud,Folio Asignado,Indirecta,Hombre,Delito
6341,Federal,2017-04-17,Fud,Folio Asignado,Indirecta,Mujer,Delito
6342,Federal,2017-04-17,Fud,Folio Asignado,Indirecta,Mujer,Delito
6343,Federal,2017-05-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
6344,Federal,2017-04-11,Fud,Folio Asignado,Directa,Hombre,Delito
6345,Federal,2017-04-11,Fud,Folio Asignado,Indirecta,Hombre,Delito
6346,Federal,2017-03-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
6347,Federal,2017-04-10,Fud,Folio Asignado,Directa,Mujer,Delito
6348,Federal,2017-04-10,Fud,Folio Asignado,Indirecta,Hombre,Delito
6349,Federal,2017-04-10,Fud,Folio Asignado,Indirecta,Hombre,Delito
6350,Federal,2017-04-11,Fud,Folio Asignado,Indirecta,Mujer,Delito
6351,Federal,2017-04-11,Fud,Folio Asignado,Indirecta,Hombre,Delito
6352,Federal,2017-04-11,Fud,Folio Asignado,Indirecta,Hombre,Delito
6353,Federal,2017-04-11,Fud,Folio Asignado,Indirecta,Mujer,Delito
6354,Federal,2017-03-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
6355,Federal,2017-03-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
6356,Federal,2017-03-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
6357,Federal,2017-04-19,Fud,Folio Asignado,Indirecta,Mujer,Ambas
6358,Federal,2017-03-13,Fud,Folio Asignado,Indirecta,Mujer,Delito
6359,Federal,2017-03-13,Fud,Folio Asignado,Indirecta,Hombre,Delito
6360,Federal,2017-03-13,Fud,Folio Asignado,Indirecta,Hombre,Delito
